	5gram	freq	pmi
664	квадратичный_a функционал_s иметь_v диагональный_a вид_s	3	28.961790896640622
665	что_conj скалярный_a произведение_s быть_v билинейный_a	3	27.474795238148655
666	теорема_s доказать_partcp л_sв_pr евклидов_a пространство_s	3	29.697866953816682
667	действовать_partcp в_pr унитарный_a пространство_s называться_v	3	28.77541044390696
668	окончательно_adv аналитический_a геометрия_s линейный_a алгебра_s	3	29.23003900836636
669	свойство_s определение_s линия_s уравнение_s который_a	3	23.72169853126282
670	линия_s уравнение_s который_a в_pr некоторый_a	3	21.629219915844477
671	система_s координата_s иметь_v вид_s называться_v	3	22.18435794090661
672	задать_partcp канонический_a уравнение_s тогда_adv иметь_v	3	25.78562506912469
673	канонический_a уравнение_s тогда_adv иметь_v место_s	3	25.869148424686976
674	уравнение_s тогда_adv иметь_v место_s следующий_a	3	24.42263269393496
675	тогда_adv иметь_v место_s следующий_a соотношение_s	3	27.74751713215374
676	проходить_partcp через_pr точка_s иметь_v вид_s	3	26.910223078680218
677	через_pr точка_s иметь_v вид_s доказательство_s	3	24.245643409895692
678	точка_s иметь_v вид_s доказательство_s уравнение_s	3	21.384891020483934
679	иметь_v вид_s доказательство_s уравнение_s касательная_s	3	25.775186445677484
680	вид_s доказательство_s уравнение_s касательная_s в_pr	3	23.68491865222696
681	доказательство_s уравнение_s касательная_s в_pr точка_s	3	22.419048680329077
682	уравнение_s касательная_s в_pr точка_s иметь_v	3	20.76631196313205
683	касательная_s в_pr точка_s иметь_v вид_s	3	22.48663842055443
684	в_pr точка_s иметь_v вид_s для_pr	3	18.180710804360785
685	из_pr канонический_a уравнение_s получать_v то	3	27.17376121700413
686	канонический_a уравнение_s получать_v то есть_adv	3	30.20646722187244
687	уравнение_s получать_v то есть_adv тогда_adv	3	27.3651649678915
688	получать_v то есть_adv тогда_adv принимать_v	3	31.682669875744676
689	то есть_adv тогда_adv принимать_v во_pr	3	32.288390936632624
690	окончательно_adv получить_v наконец_adv непосредственно_adv проверять_v	3	44.60879596506047
691	получить_v наконец_adv непосредственно_adv проверять_v утверждение_s	3	42.512580649801166
692	наконец_adv непосредственно_adv проверять_v утверждение_s теорема_s	3	41.194424308803015
693	непосредственно_adv проверять_v утверждение_s теорема_s для_pr	3	36.52895430592222
694	проверять_v утверждение_s теорема_s для_pr точка_s	3	30.3731241343657
695	утверждение_s теорема_s для_pr точка_s где_adv	3	23.33146498272848
696	теорема_s для_pr точка_s где_adv уравнение_s	3	19.353446541146972
697	прил_s следовать_v возможность_s альтернативный_a формулировка_s	3	42.225673437422344
698	следовать_v возможность_s альтернативный_a формулировка_s свойство_s	3	40.85150821955902
699	быть_v геометрический_a место_s точка_s отношение_s	3	29.214852724848654
700	геометрический_a место_s точка_s отношение_s расстояние_s	3	33.07417763720512
701	место_s точка_s отношение_s расстояние_s от_pr	3	31.053268647442135
702	точка_s отношение_s расстояние_s от_pr который_a	3	28.58086695306786
703	отношение_s расстояние_s от_pr который_a до_pr	3	31.81069770606817
704	который_a до_pr данный_a точка_s фокус_s	3	28.992892049923736
705	до_pr данный_a точка_s фокус_s к_pr	3	29.16066666336785
706	данный_a точка_s фокус_s к_pr расстояние_s	3	30.199140811182485
707	точка_s фокус_s к_pr расстояние_s до_pr	3	31.227337703013138
708	фокус_s к_pr расстояние_s до_pr данный_a	3	33.42897156418279
709	к_pr расстояние_s до_pr данный_a прямой_a	3	30.089969955936485
710	расстояние_s до_pr данный_a прямой_a директриса_s	3	35.7261111805832
711	до_pr данный_a прямой_a директриса_s постоянно_adv	3	39.935564546212156
712	с_pr фокальный_a радиус_s точка_s касание_s	3	37.062438657170325
713	в_pr полярный_a система_s координата_s поместить_v	3	30.374731133256386
714	полярный_a система_s координата_s поместить_v полюс_s	3	38.8774725457288
715	система_s координата_s поместить_v полюс_s полярный_a	3	38.8774725457288
716	координата_s поместить_v полюс_s полярный_a система_s	3	38.8774725457288
717	поместить_v полюс_s полярный_a система_s координата_s	3	38.8774725457288
718	полюс_s полярный_a система_s координата_s в_pr	3	29.722654436676695
719	для_pr произвольный_a точка_s лежать_partcp на_pr	3	25.76037445214329
720	откуда_adv окончательно_adv сравнить_v формула_s с_pr	3	36.294973955237715
721	окончательно_adv сравнить_v формула_s с_pr выкладка_s	3	40.83929447146152
722	сравнить_v формула_s с_pr выкладка_s в_pr	3	33.73510243547939
723	второй_a порядок_s на_pr плоскость_s доказательство_s	3	23.972311183547852
724	ось_s плоскостной_a симметрия_s относительно_pr координатный_a	3	41.77040118445114
725	плоскостной_a симметрия_s относительно_pr координатный_a плоскость_s	3	39.96850895366416
726	неограниченный_a поверхность_s поскольку_conj из_pr его_a	3	31.534083268426635
727	получаться_v эллипс_s плоскость_s ортогональный_a ось_s	3	33.0507858748447
728	эллипс_s плоскость_s ортогональный_a ось_s или_part	3	34.63574837556585
729	экспоненциальный_a форма_s запись_s комплексный_a число_s	3	34.23728537269636
730	произведение_s вектор_s в_pr координата_s выражение_s	3	22.609221887243223
731	произведение_s вектор_s в_pr ортонормированный_a система_s	3	21.905310974719686
732	вектор_s в_pr ортонормированный_a система_s координата_s	3	21.678177520391998
733	основной_a общематематический_a понятие_s обозначение_s множество_s	2	38.578066998664
734	композиция_s функция_s взаимно_adv обратный_a функция_s	2	31.07921910821764
735	рациональный_a число_s в виде_pr десятичный_a	2	29.582216492367703
736	число_s в виде_pr десятичный_a дробь_s	2	27.91342240084308
737	множество_s состоять_partcp из_pr натуральный_a число_s	2	25.944042358610915
738	число_s множество_s весь_a целый_a число_s	2	21.125729898498406
739	весь_a рациональный_a число_s множество_s весь_a	2	24.501167004848597
740	состоять_partcp из_pr тот_a только_part тот_a	2	31.95294979131965
741	из_pr тот_a только_part тот_a элемент_s	2	27.738749152434192
742	тот_a только_part тот_a элемент_s множество_s	2	28.729391097735956
743	только_part тот_a элемент_s множество_s который_a	2	26.073867099537793
744	роббинс_s что_conj такой_a математика_s мцнмо_s	2	38.30391480827989
745	преобразование_s матрица_s система_s линейный_a уравнение_s	2	20.268499623523248
746	печать_s формат_s бумага_s офсетный_a печать_s	2	57.21365557245513
747	формат_s бумага_s офсетный_a печать_s офсетный_a	2	57.47668997828892
748	издательство_s московский_a центр_s непрерывный_a математический_a	2	43.52496890799646
749	московский_a центр_s непрерывный_a математический_a образование_s	2	42.74736132933291
750	москва_s большой_a власьевский_s переть тело_s	2	52.267236612659964
751	книга_s издательство_s мцнмо_s можно_adv приобрести_v	2	46.26359791282661
752	алгебра_s теория_s число_s для_pr математический_a	2	25.99218391407418
753	теория_s число_s для_pr математический_a школа_s	2	29.303516893722346
754	о также_adv быть_v полезный_a преподаватель_s	2	35.33899526181098
755	также_adv быть_v полезный_a преподаватель_s математика_s	2	37.18537207269777
756	быть_v полезный_a преподаватель_s математика_s студент_s	2	40.06989485527784
757	полезный_a преподаватель_s математика_s студент_s изучать_partcp	2	47.33131821120564
758	преподаватель_s математика_s студент_s изучать_partcp математика_s	2	44.701961591126036
759	высший_a учебный_a заведение_s значительный_a часть_s	2	46.322293771576675
760	учебный_a заведение_s значительный_a часть_s материал_s	2	47.71822244790782
761	заведение_s значительный_a часть_s материал_s мочь_v	2	43.98820961438338
762	значительный_a часть_s материал_s мочь_v быть_v	2	36.72678625845557
763	часть_s материал_s мочь_v быть_v использовать_partcp	2	33.68239213909712
764	материал_s мочь_v быть_v использовать_partcp для_pr	2	31.32792067094543
765	мочь_v быть_v использовать_partcp для_pr подготовка_s	2	32.11641656575173
766	быть_v использовать_partcp для_pr подготовка_s к_pr	2	31.003837297162015
767	использовать_partcp для_pr подготовка_s к_pr письменный_a	2	40.07261557514743
768	для_pr подготовка_s к_pr письменный_a устный_a	2	44.11700969450588
769	подготовка_s к_pr письменный_a устный_a вступительный_a	2	53.510400151949874
770	в_pr вуз_s основа_s сборник_s составлять_v	2	42.59440516370736
771	вуз_s основа_s сборник_s составлять_v задача_s	2	45.00198934313943
772	основа_s сборник_s составлять_v задача_s к_pr	2	37.78088561777155
773	сборник_s составлять_v задача_s к_pr курс_s	2	36.30957989884596
774	составлять_v задача_s к_pr курс_s алгебра_s	2	31.728157755830054
775	задача_s к_pr курс_s алгебра_s который_a	2	26.104814163381043
776	к_pr курс_s алгебра_s который_a в_pr	2	23.697229983948976
777	курс_s алгебра_s который_a в_pr год_s	2	27.26298188070429
778	алгебра_s который_a в_pr год_s читаться_v	2	29.023794216824868
779	в_pr школа_s интернат_s о н	2	38.13244262342706
780	с_pr повторение_s из_pr элемент_s число_s	2	24.042381005613088
781	без_pr повторение_s из_pr элемент_s число_s	2	28.317175124909355
782	если_conj известно_adv что_conj некоторый_a утверждение_s	2	26.4964180521159
783	известно_adv что_conj некоторый_a утверждение_s верно_adv	2	31.813463925623516
784	что_conj некоторый_a утверждение_s верно_adv для_pr	2	27.374269778566404
785	верно_adv для_pr из_pr предположение_s что_conj	2	27.33097976260946
786	для_pr из_pr предположение_s что_conj утверждение_s	2	25.586236817851532
787	натуральный_a число_s мочь_v быть_v единственный_a	2	26.04953585049767
788	число_s мочь_v быть_v единственный_a образ_s	2	26.00128068189045
789	запись_s число_s в_pr десятичный_a система_s	2	24.124011214436
790	число_s в_pr десятичный_a система_s счисление_s	2	24.96531346841694
791	то есть_adv для_pr некоторый_a натуральный_a	2	28.56073116858613
792	доказать_v что_conj число_s можно_adv представить_v	2	23.075294908805965
793	что_conj число_s можно_adv представить_v в	2	23.81926543637651
794	можно_adv представить_v в виде_pr сумма_s	2	29.23789835233335
795	из_pr число_s от_pr до_pr выбрать_partcp	2	26.623145307360122
796	диск_s с_pr го_s колышек_s на_pr	2	36.05840634954941
797	сколько_adv понадобиться_v перекладыв_s ний_s если_conj	2	45.664436256818476
798	на_pr сколько_adv часть_s делить_v плоскость_s	2	30.665150902378244
799	никакой_a проходить_v через_pr один_a точка_s	2	32.347323864865025
800	проходить_v через_pr один_a точка_s на_pr	2	25.42622677675823
801	один_a точка_s на_pr сколько_adv часть_s	2	24.744172368884804
802	на_pr сколько_adv часть_s делить_v пространство_s	2	30.767190712016113
803	сколько_adv часть_s делить_v пространство_s плоскость_s	2	32.324153145114856
804	доказать_v что_conj весь_a точка_s лежать_v	2	23.129369283272148
805	что_conj весь_a точка_s лежать_v на_pr	2	21.77242168515109
806	весь_a точка_s лежать_v на_pr один_a	2	23.49949652979565
807	доказать_v что_conj для_pr любой_a число_s	2	18.43448601279335
808	элемент_s независимо_adv от_pr выбор_s элемент_s	2	31.588639133339814
809	независимо_adv от_pr выбор_s элемент_s способ_s	2	34.432471322280165
810	от_pr выбор_s элемент_s способ_s выбор_s	2	32.58447441572521
811	выбор_s элемент_s способ_s выбор_s можно_adv	2	32.608018465656166
812	элемент_s способ_s выбор_s можно_adv сделать_v	2	32.58154625429498
813	способ_s выбор_s можно_adv сделать_v способ_s	2	35.42537844323532
814	на_pr шахматы_s ной_s доска_s так_adv	2	40.28399647084491
815	шахматы_s ной_s доска_s так_adv чтобы_conj	2	43.54688207619991
816	доказать_v что_conj из_pr он можно_adv	2	19.941779736306554
817	что_conj из_pr он можно_adv выбрать_v	2	23.599038630683765
818	выбрать_v такой_a число_s что_conj сумма_s	2	23.58449168447601
819	такой_a число_s что_conj сумма_s из_pr	2	19.057796838934035
820	число_s что_conj сумма_s из_pr он	2	18.574474600088713
821	что_conj сумма_s из_pr он равный_a	2	20.338855139059316
822	сумма_s из_pr он равный_a третий_a	2	25.03929485720041
823	лежать_v на_pr один_a прямая_s каждый_a	2	28.63605059971672
824	среди_pr данный_a точка_s можно_adv выбрать_v	2	29.949338378665594
825	данный_a точка_s можно_adv выбрать_v такой_a	2	26.820055361720634
826	точка_s можно_adv выбрать_v такой_a что_conj	2	24.038188044235692
827	можно_adv выбрать_v такой_a что_conj весь_a	2	25.441804847927074
828	выбрать_v такой_a что_conj весь_a сторона_s	2	27.59468736538039
829	такой_a что_conj весь_a сторона_s образованный_a	2	29.17964986610155
830	что_conj весь_a сторона_s образованный_a он	2	28.69632762725623
831	весь_a сторона_s образованный_a он треугольник_s	2	33.15440650782828
832	сторона_s образованный_a он треугольник_s быть_v	2	32.15976969259537
833	в_pr один_a цвет_s см также_adv	2	27.474073100301002
834	определение_s пусть_part множество_s из_pr элемен_s	2	29.862654537897296
835	считаться_v различный_a если_conj он отличаться_v	2	33.832541454179406
836	различный_a если_conj он отличаться_v друг_s	2	32.97839232064286
837	если_conj он отличаться_v друг_s от_pr	2	30.892874249456803
838	он отличаться_v друг_s от_pr друг_s	2	35.864784636915736
839	отличаться_v друг_s от_pr друг_s входить_partcp	2	41.036817301320035
840	друг_s от_pr друг_s входить_partcp в_pr	2	33.07464427021033
841	от_pr друг_s входить_partcp в_pr он	2	29.209272944040073
842	без_pr повторение_s с_pr повторение_s обозначить_v	2	38.842102381681514
843	повторение_s с_pr повторение_s обозначить_v ются_s	2	41.190025685101816
844	с_pr повторение_s обозначить_v ются_s соответственно_adv	2	39.41558538551695
845	элементный_a подмножество_s в_pr множество_s из_pr	2	31.586698781483133
846	подмножество_s в_pr множество_s из_pr элемент_s	2	23.01494613797959
847	что_conj для_pr любой_a натуральный_a найтись_v	2	25.29017491394581
848	для_pr любой_a натуральный_a найтись_v такой_a	2	27.411528697702416
849	что_conj весь_a число_s делиться_v на_pr	2	20.09574668095023
850	в_pr выпуклый_a угольник_s провести_partcp все_s	2	39.33355642332487
851	выпуклый_a угольник_s провести_partcp все_s диагональ_s	2	46.08627608880563
852	коэффициент_s мочь_v быть_v найти_partcp по_pr	2	28.051866562356167
853	ящик_s занумеровать_partcp число_s от_pr до_pr	2	35.966532939539036
854	занумеровать_partcp число_s от_pr до_pr способ_s	2	33.698044103613135
855	число_s от_pr до_pr способ_s можно_adv	2	26.18760958154174
856	от_pr до_pr способ_s можно_adv разложить_v	2	31.707967683204348
857	до_pr способ_s можно_adv разложить_v по_pr	2	30.909536676451015
858	способ_s можно_adv разложить_v по_pr ящик_s	2	33.6980325712573
859	можно_adv разложить_v по_pr ящик_s одинаковый_a	2	34.59306301165576
860	разложить_v по_pr ящик_s одинаковый_a шар_s	2	39.22902841581102
861	так_adv чтобы_conj ни_part один_a ящик_s	2	35.72000770342288
862	чтобы_conj ни_part один_a ящик_s оказаться_v	2	37.74237551645133
863	ни_part один_a ящик_s оказаться_v пустой_a	2	41.078658904315766
864	биномиальный_a коэффициент_s удобно_adv располагать_v в	2	43.07843490073782
865	коэффициент_s удобно_adv располагать_v в виде_pr	2	39.44371936481956
866	в_pr разложение_s по_pr формула_s бином_s	2	28.378409820260647
867	число_s мочь_v быть_v представить_partcp в	2	26.357946134857364
868	весь_a зоопарк_s где_adv быть_v гиппопотам_s	2	37.00635660357991
869	то есть_adv доказать_v что_conj при_pr	2	23.985093769701763
870	число_s от_pr до_pr который_a делиться_v	2	25.07130193470226
871	ни_conj на_pr ни_part на_pr делиться_v	2	30.727605206466812
872	в_pr прямоугольник_s площадь_s расположенный_a фигура_s	2	35.773210483174985
873	прямоугольник_s площадь_s расположенный_a фигура_s площий_a	2	46.7353835142847
874	площадь_s расположенный_a фигура_s площий_a ди_s	2	47.89584818647794
875	расположенный_a фигура_s площий_a ди_s каждый_a	2	45.76821490675207
876	фигура_s площий_a ди_s каждый_a доказать_v	2	41.63033017146844
877	площий_a ди_s каждый_a доказать_v что_conj	2	35.03177006734656
878	ди_s каждый_a доказать_v что_conj найтись_v	2	29.387913877571833
879	каждый_a доказать_v что_conj найтись_v фигура_s	2	29.015945100184876
880	общий_a часть_s кото_s рых_s мало_adv	2	41.56072792741665
881	найти_v весь_a простой_a число_s который_a	2	23.57743269622604
882	доказать_v что_conj остаток_s от_pr деление_s	2	26.47085681439769
883	доказать_v что_conj множество_s простой_a число_s	2	20.990782841583588
884	что_conj множество_s простой_a число_s вид_s	2	21.343044037023315
885	множество_s простой_a число_s вид_s бес_s	2	30.07910766489513
886	простой_a число_s вид_s бес_s конечно_adv	2	36.52205116074386
887	число_s вид_s бес_s конечно_adv см	2	36.31259779511491
888	вид_s бес_s конечно_adv см также_adv	2	39.277740739450415
889	бес_s конечно_adv см также_adv доказать_v	2	38.925479544010685
890	конечно_adv см также_adv доказать_v что_conj	2	30.189415916138874
891	евклид_s основной_a теорема_s арифметика_s доказать_v	2	31.516027445627724
892	число_s доказать_v что_conj для_pr любой_a	2	18.43448601279335
893	арифметический_a прогрессия_s с_pr разность_s доказать_v	2	32.99979324429256
894	прогрессия_s с_pr разность_s доказать_v что_conj	2	27.029264362783728
895	доказать_v что_conj если_conj число_s простой_a	2	19.90722709829575
896	что_conj если_conj число_s простой_a простой_a	2	22.14944849339412
897	простой_a простой_a число_s вид_s называться_v	2	24.739052951823446
898	простой_a число_s вид_s называться_v число_s	2	20.925913100932988
899	мочь_v ли_part быть_v так_adv что_conj	2	26.232833507262736
900	если_conj наибольший_a общий_a делитель_s число_s	2	27.34159097769238
901	наибольший_a общий_a делитель_s число_s равный_a	2	28.497402810021736
902	взаимно_adv простой_a доказать_v что_conj если_conj	2	24.85247048519355
903	доказать_v что_conj из_pr равенство_s следовать_v	2	20.83374122689743
904	что_conj из_pr равенство_s следовать_v соотношение_s	2	22.790560403133554
905	из_pr равенство_s следовать_v соотношение_s алгоритм_s	2	27.719269108947763
906	равенство_s следовать_v соотношение_s алгоритм_s евклид_s	2	32.452414831957164
907	доказать_v что_conj при_pr некоторый_a существовать_v	2	21.746292692180415
908	какой_a наибольший_a значение_s мочь_v принимать_v	2	31.08169349105093
909	б_part в_pr при_pr какой_a целый_a	2	23.79884049495955
910	натуральный_a для_pr который_a делиться_v на_pr	2	24.059078576260028
911	число_s взаимно_adv простой_a доказать_v что_conj	2	24.2439017785523
912	доказать_v что_conj для_pr простой_a число_s	2	20.04033587998833
913	пусть_part натуральный_a число_s доказать_v что_conj	2	21.317577348158235
914	евклид_s основной_a теорема_s арифметика_s пусть_part	2	31.841772196288378
915	целочисленный_a решение_s уравнение_s доказать_v что_conj	2	26.294949521911835
916	решение_s уравнение_s в_pr целый_a число_s	2	18.21993691558209
917	число_s шаг_s в_pr алгоритм_s евклид_s	2	29.263971783981457
918	на_pr доска_s написать_partcp натуральный_a число_s	2	32.86470878934267
919	уравнение_s иметь_v бы_part ровно_adv целый_a	2	31.179572350390732
920	иметь_v бы_part ровно_adv целый_a положительный_a	2	35.111787102359116
921	бы_part ровно_adv целый_a положительный_a решение_s	2	35.32013423580103
922	в_pr произведение_s простой_a число_s доказать_v	2	20.767993796637302
923	найти_v наименьший_a натуральный_a для_pr который_a	2	27.123189974584612
924	сумма_s собственный_a делитель_s число_s равный_a	2	26.132954789942524
925	представление_s число_s в_pr двоичный_a система_s	2	25.03570279630834
926	доказать_v что_conj число_s всегда_adv целое_s	2	27.477204974099195
927	число_s фибоначчи_s с_pr отрицательный_a номер_s	2	30.808811582147662
928	можно_adv представить_v в виде_pr где_adv	2	29.088022903914446
929	формула_s бина_s см также_adv доказать_v	2	32.42085915160713
930	бина_s см также_adv доказать_v что_conj	2	30.189415916138874
931	стоять_partcp в_pr левый_a часть_s равенство_s	2	29.842125229335068
932	выразить_v в_pr замкнутый_a форма_s через_pr	2	30.71435660643998
933	в_pr замкнутый_a форма_s через_pr см	2	29.089865741532183
934	замкнутый_a форма_s через_pr см также_adv	2	32.882113771199585
935	число_s б_part доказать_v что_conj число_s	2	18.445660804041182
936	целый_a число_s такой_a что_conj доказать_v	2	21.21910365112998
937	делиться_v на_pr являться_v високосный_a тогда_adv	2	30.11705279062391
938	на_pr являться_v високосный_a тогда_adv только_part	2	29.687659998367995
939	являться_v високосный_a тогда_adv только_part тогда_adv	2	31.09502949052235
940	високосный_a тогда_adv только_part тогда_adv когда_conj	2	32.96455955862694
941	тогда_adv только_part тогда_adv когда_conj кратный_a	2	30.157204636569336
942	бесконечный_a непрерывный_a дробь_s вид_s называться_v	2	28.580519929306565
943	доказать_v что_conj для_pr любой_a целый_a	2	21.96964111638404
944	что_conj для_pr любой_a целый_a число_s	2	20.398722660591954
945	верно_adv ли_part обратный_a утверждение_s доказать_v	2	33.817838166004854
946	ли_part обратный_a утверждение_s доказать_v что_conj	2	27.969299808874627
947	обратный_a утверждение_s доказать_v что_conj если_conj	2	24.143240287879156
948	доказать_v что_conj если_conj квадратный_a уравнение_s	2	19.618227195775507
949	что_conj если_conj квадратный_a уравнение_s с_pr	2	19.10022764440737
950	если_conj квадратный_a уравнение_s с_pr целый_a	2	22.558306524979415
951	квадратный_a уравнение_s с_pr целый_a коэфа_s	2	29.625374145478684
952	уравнение_s с_pr целый_a коэфа_s фициент_s	2	33.97972371805842
953	с_pr целый_a коэфа_s фициент_s иметь_v	2	35.04003323236762
954	целый_a коэфа_s фициент_s иметь_v корень_s	2	36.567593422043856
955	коэфа_s фициент_s иметь_v корень_s второй_a	2	35.36337524304766
956	фициент_s иметь_v корень_s второй_a корень_s	2	30.268218010007324
957	в_pr прямоугольный_a треугольник_s длина_s сторона_s	2	32.88997097917934
958	с_pr вершина_s в_pr точка_s в_pr	2	19.328170502684134
959	пусть_part простой_s число_s доказать_v что_s	2	27.67588449283066
960	число_s десятичный_a запись_s который_a состоять_v	2	30.456089611105618
961	делиться_v на_pr арифметика_s остаток_s доказать_v	2	29.107927312961685
962	на_pr арифметика_s остаток_s доказать_v что_conj	2	25.27875428069839
963	в_pr десятичный_a система_s счисление_s найти_v	2	27.406894456695433
964	в_pr каждый_a угол_s стопка_s сумма_s	2	30.64901264768871
965	каждый_a угол_s стопка_s сумма_s равный_a	2	33.24049827199119
966	число_s делиться_partcp на_pr доказать_v что_conj	2	22.927666748604366
967	делиться_v на_pr доказать_v что_conj если_conj	2	20.214307360358255
968	по_pr модуль_s если_conj их_a разность_s	2	28.050762204235255
969	модуль_s если_conj их_a разность_s делиться_v	2	30.739315593216215
970	если_conj их_a разность_s делиться_v на_pr	2	26.92674296188759
971	вид_s где_adv произвольный_a целое_s число_s	2	28.481745170100844
972	где_adv произвольный_a целое_s число_s доказать_v	2	28.12948397466112
973	совпадать_v тогда_adv только_part тогда_adv когда_conj	2	29.296181049718147
974	тогда_adv только_part тогда_adv когда_conj определение_s	2	26.236639104063745
975	называться_v система_s число_s взять_partcp по_pr	2	24.44950863246584
976	система_s число_s взять_partcp по_pr один_a	2	24.901589963271636
977	число_s взять_partcp по_pr один_a из_pr	2	24.52599624488032
978	взять_partcp по_pr один_a из_pr каждый_a	2	26.889574721157537
979	по_pr один_a из_pr каждый_a класс_s	2	25.304612220436386
980	система_s вычет_s по_pr модуль_s пусть_part	2	28.490130874362045
981	вычет_s по_pr модуль_s пусть_part число_s	2	27.4130546513434
982	по_pr модуль_s пусть_part число_s образовывать_v	2	26.413054651343405
983	образовывать_v полный_a система_s вычет_s по_pr	2	32.64476725599453
984	система_s вычет_s по_pr модуль_s для_pr	2	27.33514515624314
985	вычет_s по_pr модуль_s для_pr какой_a	2	29.486246283393793
986	по_pr модуль_s для_pr какой_a число_s	2	23.05161805575707
987	модуль_s для_pr какой_a число_s также_adv	2	24.7990651337916
988	для_pr какой_a число_s также_adv образовывать_v	2	26.207149872428676
989	доказать_v что_conj квадрат_s целый_a число_s	2	23.201545279745673
990	оканчиваться_v одинаковый_a цифра_s отличный_a от_pr	2	41.01655098164336
991	найти_v остаток_s от_pr деление_s число_s	2	27.264443123865455
992	целый_a число_s таков_a что_s доказать_v	2	29.72941388924746
993	число_s таков_a что_s доказать_v что_s	2	29.751897903398838
994	остаток_s от_pr деление_s на_pr число_s	2	25.036832993257985
995	доказать_v что_conj ни_part один_a из_pr	2	23.80429196394502
996	при_pr какой_a целый_a число_s делиться_v	2	25.572052572296236
997	какой_a целый_a число_s делиться_v на_pr	2	24.721076428666265
998	при_pr какой_a целый_a выражение_s делиться_v	2	28.932333458472883
999	какой_a целый_a выражение_s делиться_v на_pr	2	28.08135731484291
